MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,72.0,8640,1.0,1.0,1.0,1.0,21,2,1.0,2,8,5,2009,1,5,3,72.0,0.75,0.5,2,0.8,0.6,0.5,1.0,936,0,364,1,1.0,1,4,1314,0,1314,1,0,2,0,3,1,0.75,6,1.0,0,0.6922077922077988,2,2009.0,0.6666666666666666,2,552,0.6,0.6,1.0,135,112,0,0,0.7348754448398577,0,9,2009,6,0.0,229456
50,52.0,6240,1.0,1.0,1.0,1.0,3,2,1.0,0,4,5,1950,1,0,2,0.0,0.5,0.5,3,0.7159522136331681,0.6022487702038073,0.4184247538677918,0.6063480908877932,0,0,0,1,0.75,0,4,672,240,912,0,0,1,0,2,1,0.5,3,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,0.0,0,0,0,0,0.7348754448398577,0,7,2006,8,1.0,80500
160,21.0,1680,1.0,1.0,1.0,1.0,2,2,0.9359070464767616,5,6,5,1971,1,5,1,236.0,0.5,0.5,1,0.6,0.6,0.25,0.16666666666666666,0,0,672,1,0.5,1,4,672,546,1218,0,0,1,1,3,1,0.5,7,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,0.0,201,0,0,0,0.7348754448398577,0,4,2006,8,0.75,91500
20,66.0,7800,0.6666666666666666,1.0,1.0,1.0,12,2,1.0,2,5,5,1964,1,14,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.5,312,600,0,1,0.5,1,4,912,0,912,0,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,2,1964.0,0.3333333333333333,1,288,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,11,2006,8,0.75,115000
20,55.0,8250,1.0,1.0,1.0,1.0,19,1,1.0,2,5,5,1968,3,6,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,250,492,210,1,1.0,1,4,1211,0,1211,0,0,1,0,3,1,0.5,5,1.0,1,0.6,2,1968.0,0.3333333333333333,1,322,0.6,0.6,1.0,0,63,0,0,0.7348754448398577,0,8,2008,8,1.0,134000
50,78.0,10496,1.0,1.0,1.0,1.0,12,0,1.0,0,6,6,1950,1,14,1,320.0,0.5,0.5,1,0.6,0.6,0.5,0.5,196,0,844,1,1.0,1,4,1168,678,1846,0,0,2,0,3,1,0.5,7,1.0,1,0.8,2,1949.0,0.3333333333333333,1,315,0.6,0.6,1.0,0,0,0,0,0.5,0,1,2007,8,1.0,143000
20,89.0,10680,1.0,1.0,1.0,1.0,12,2,1.0,2,5,3,1951,3,14,1,44.0,0.5,0.5,1,0.6,0.4,0.25,0.3333333333333333,756,0,1380,1,0.5,0,0,2136,0,2136,0,0,2,0,4,1,0.5,7,0.5714285714285714,0,0.6922077922077988,6,1951.0,0.3333333333333333,2,528,0.6,0.6,1.0,0,30,0,0,0.75,0,10,2006,8,1.0,137900
60,60.0,15384,0.6666666666666666,1.0,1.0,1.0,8,6,1.0,5,7,5,2005,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.75,1.0,724,0,64,1,1.0,1,4,788,702,1490,1,0,2,1,3,1,0.75,8,1.0,1,0.8,2,2004.0,1.0,2,388,0.6,0.6,1.0,100,75,0,0,0.7348754448398577,0,2,2008,8,1.0,184000
60,86.0,14598,0.6666666666666666,1.0,0.5,1.0,21,1,1.0,5,6,5,2007,1,13,3,74.0,0.75,0.5,2,0.8,0.6,0.5,0.16666666666666666,0,0,894,1,1.0,1,4,894,1039,1933,0,0,2,1,4,1,0.75,9,1.0,1,0.8,4,2007.0,1.0,3,668,0.6,0.6,1.0,100,18,0,0,0.7348754448398577,0,1,2008,8,1.0,214000
20,72.0,8872,1.0,1.0,0.75,1.0,12,2,1.0,2,5,8,2008,1,13,1,300.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,595,0,317,1,1.0,1,4,912,0,912,1,0,1,0,2,1,0.75,5,1.0,0,0.6922077922077988,6,1992.0,0.3333333333333333,2,576,0.6,0.6,1.0,0,240,0,0,0.7348754448398577,0,12,2008,8,1.0,147000
120,65.0,8769,1.0,1.0,0.75,1.0,16,2,0.25,2,9,5,2008,3,8,1,766.0,1.0,0.5,2,1.0,0.6,0.25,1.0,1540,0,162,1,1.0,1,4,1702,0,1702,1,0,1,1,1,1,1.0,7,1.0,1,0.8,2,2008.0,1.0,3,1052,0.6,0.6,1.0,0,72,0,224,0.7348754448398577,0,10,2008,6,0.0,367294
90,70.0,7728,1.0,1.0,1.0,1.0,12,2,0.9359070464767616,7,5,6,1962,3,14,1,120.0,0.5,0.5,1,0.6,0.6,0.75,0.8333333333333334,803,0,303,1,0.5,1,4,1190,0,1190,1,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1962.0,0.3333333333333333,2,540,0.6,0.6,1.0,0,18,0,0,0.5,0,5,2006,8,1.0,132500
90,70.0,9842,1.0,1.0,0.25,1.0,12,2,0.9359070464767616,2,4,5,1962,1,6,2,0.0,0.5,0.5,3,0.7159522136331681,0.6022487702038073,0.4184247538677918,0.6063480908877932,0,0,0,1,0.5,1,4,1224,0,1224,0,0,2,0,2,2,0.5,6,1.0,0,0.6922077922077988,5,1962.0,0.3333333333333333,2,462,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,3,2007,8,1.0,101800
20,70.04995836802665,12160,0.6666666666666666,1.0,1.0,1.0,12,2,1.0,2,5,5,1959,3,10,1,180.0,0.5,0.5,1,0.6,0.6,0.25,0.5,1000,0,188,1,0.25,1,4,1188,0,1188,1,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1959.0,0.6666666666666666,2,531,0.6,0.6,1.0,0,0,0,0,0.75,0,5,2010,0,0.75,142000
70,55.0,8525,1.0,0.6666666666666666,1.0,1.0,18,2,1.0,5,5,6,1950,1,8,2,0.0,0.5,0.5,2,0.6,0.6,0.75,0.16666666666666666,0,0,940,1,0.5,0,0,1024,940,1964,0,0,1,1,4,1,0.5,7,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,0.0,0,192,0,0,0.7348754448398577,0,11,2008,8,0.75,130000
70,96.0,13132,1.0,1.0,1.0,1.0,6,2,1.0,5,5,5,1950,1,14,2,0.0,0.5,0.5,0,0.8,0.6,0.5,0.16666666666666666,0,0,747,1,0.75,1,1,892,892,1784,0,0,1,1,4,1,0.5,9,1.0,0,0.6922077922077988,6,1914.0,0.3333333333333333,1,180,0.4,0.4,0.0,203,40,0,0,0.7348754448398577,0,7,2006,8,1.0,138887
160,36.0,2628,1.0,1.0,1.0,1.0,16,2,0.9359070464767616,5,7,5,2003,1,15,3,106.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,764,1,1.0,1,4,764,862,1626,0,0,2,1,2,1,0.75,6,1.0,0,0.6922077922077988,4,2003.0,0.6666666666666666,2,474,0.6,0.6,1.0,0,27,0,0,0.7348754448398577,0,6,2010,8,1.0,175500
60,41.0,12393,0.3333333333333333,1.0,0.25,1.0,5,2,1.0,5,7,5,2005,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,847,1,1.0,1,4,847,1101,1948,0,0,2,1,4,1,0.75,8,1.0,1,0.8,4,2004.0,1.0,2,434,0.6,0.6,1.0,100,48,0,0,0.7348754448398577,0,9,2006,8,1.0,195000
20,63.0,13072,1.0,1.0,1.0,1.0,20,5,1.0,2,6,5,2005,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,1141,1,1.0,1,4,1141,0,1141,0,0,1,1,3,1,0.5,6,1.0,0,0.6922077922077988,6,2005.0,0.3333333333333333,2,484,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,3,2006,8,0.75,142500
20,64.0,9037,0.6666666666666666,0.3333333333333333,1.0,1.0,23,2,1.0,2,8,5,2006,3,13,1,32.0,0.75,0.5,2,0.8,0.6,0.75,1.0,428,0,1048,1,1.0,1,4,1484,0,1484,0,0,2,0,2,1,1.0,6,1.0,1,0.8,2,2006.0,0.6666666666666666,2,472,0.6,0.6,1.0,120,33,0,0,0.7348754448398577,0,12,2007,8,1.0,265900
60,65.0,8158,1.0,1.0,1.0,1.0,5,2,1.0,5,7,5,2003,1,13,1,252.0,0.75,0.5,2,0.8,0.6,0.25,1.0,550,0,334,1,1.0,1,4,884,884,1768,1,0,2,1,3,1,0.75,8,1.0,0,0.6922077922077988,2,2003.0,0.6666666666666666,2,543,0.6,0.6,1.0,0,63,0,0,0.7348754448398577,0,7,2008,8,1.0,224900
20,83.0,9849,1.0,1.0,1.0,1.0,21,2,1.0,2,7,6,2007,3,13,3,0.0,0.75,0.5,2,0.8,0.6,0.75,0.16666666666666666,0,0,1689,1,1.0,1,4,1689,0,1689,0,0,2,0,3,1,0.75,7,1.0,0,0.6922077922077988,2,2007.0,0.6666666666666666,3,954,0.6,0.6,1.0,0,56,0,0,0.7348754448398577,0,6,2007,6,0.0,248328
85,85.0,10625,1.0,1.0,1.0,1.0,14,2,1.0,6,7,6,1974,1,10,1,81.0,0.5,0.5,1,0.8,0.6,1.0,1.0,885,168,0,1,0.5,1,4,1173,0,1173,1,0,2,0,3,1,0.75,6,1.0,2,0.6,2,1974.0,0.6666666666666666,2,528,0.6,0.6,1.0,0,120,0,0,0.75,0,1,2010,8,0.25,170000
20,107.0,13891,1.0,1.0,1.0,1.0,16,2,1.0,2,10,5,2006,1,13,-1,103.68526170798899,1.0,0.5,2,1.0,0.8,1.0,1.0,1386,0,690,1,1.0,1,4,2076,0,2076,1,0,2,1,2,1,1.0,7,1.0,1,0.8,2,2006.0,1.0,3,850,0.6,0.6,1.0,216,229,0,0,0.7348754448398577,0,9,2006,6,0.0,465000
70,70.04995836802665,11435,0.6666666666666666,0.3333333333333333,0.75,0.5,6,2,1.0,5,8,7,1950,1,12,2,0.0,0.5,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,792,1,0.25,1,4,792,725,1517,0,0,1,0,3,1,0.75,7,1.0,2,0.8,6,1931.0,0.3333333333333333,2,400,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,6,2006,8,1.0,230000
80,78.0,12090,1.0,1.0,1.0,1.0,14,2,1.0,7,6,7,2003,3,13,1,74.0,0.5,0.5,1,0.8,0.6,0.25,0.16666666666666666,0,0,585,1,1.0,1,4,1140,728,1868,0,0,3,1,3,1,0.5,7,1.0,1,0.6,4,1984.0,1.0,2,477,0.6,0.6,1.0,268,112,0,147,0.7348754448398577,0,1,2007,8,0.75,178000
60,65.0,8125,1.0,1.0,1.0,1.0,21,2,1.0,5,7,5,2006,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,756,1,1.0,1,4,756,797,1553,0,0,2,1,3,1,0.75,6,1.0,0,0.6922077922077988,2,2005.0,0.6666666666666666,2,615,0.6,0.6,1.0,0,45,0,0,0.7348754448398577,0,3,2006,6,0.0,186500
80,70.04995836802665,12328,0.6666666666666666,1.0,1.0,1.0,11,2,1.0,7,6,5,1976,1,6,1,335.0,0.5,0.5,1,0.6,0.6,0.75,1.0,539,0,473,1,0.5,1,4,1034,0,1034,1,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1976.0,0.3333333333333333,3,888,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,5,2010,8,1.0,169900
20,60.0,7200,1.0,1.0,1.0,1.0,12,2,1.0,2,5,7,1950,1,8,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,534,96,246,1,0.5,1,4,988,0,988,0,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1950.0,0.3333333333333333,1,276,0.6,0.6,1.0,0,80,0,0,0.7348754448398577,0,5,2007,8,1.0,119000
20,93.0,11160,1.0,1.0,0.75,1.0,12,2,1.0,2,7,5,1968,3,3,2,0.0,0.75,0.5,1,0.6,0.6,0.25,0.8333333333333334,1065,0,1045,1,1.0,1,4,2110,0,2110,1,0,2,1,3,1,1.0,8,1.0,2,0.6,2,1968.0,1.0,2,522,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,4,2010,8,1.0,244000
120,70.04995836802665,3136,0.6666666666666666,1.0,0.75,1.0,16,2,0.25,2,7,5,2003,1,15,3,163.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,1405,1,1.0,1,4,1405,0,1405,0,0,2,0,2,1,0.75,6,1.0,1,0.8,2,2003.0,0.6666666666666666,2,478,0.6,0.6,1.0,148,36,0,0,0.7348754448398577,0,3,2006,8,1.0,171750
20,62.0,9858,1.0,1.0,1.0,1.0,11,2,1.0,2,5,6,1968,1,6,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,510,0,354,1,0.5,1,4,874,0,874,1,0,1,0,3,1,0.5,5,1.0,0,0.6922077922077988,2,1968.0,0.6666666666666666,1,288,0.6,0.6,1.0,33,0,0,0,0.5,600,11,2009,8,1.0,130000
60,60.0,6931,1.0,1.0,1.0,1.0,7,2,1.0,5,7,5,2004,1,13,3,92.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,746,1,1.0,1,4,760,896,1656,0,0,2,1,3,1,0.75,7,1.0,1,0.8,4,2003.0,1.0,2,397,0.6,0.6,1.0,178,128,0,0,0.7348754448398577,0,7,2008,8,1.0,165400
50,52.0,6240,1.0,1.0,1.0,1.0,3,2,1.0,0,6,6,1950,1,14,2,0.0,0.5,0.5,0,0.6,0.4,0.25,0.3333333333333333,425,0,459,1,0.5,1,0,959,408,1367,0,0,1,0,3,1,0.5,6,1.0,1,0.8,6,1978.0,0.3333333333333333,1,560,0.6,0.6,1.0,0,0,0,120,0.7348754448398577,0,11,2007,8,1.0,127500
20,91.0,14303,0.6666666666666666,1.0,0.75,1.0,15,2,1.0,2,8,5,1994,3,6,1,554.0,0.75,0.5,2,0.8,0.6,1.0,1.0,1314,0,672,1,1.0,1,4,1987,0,1987,1,0,2,0,2,1,0.75,7,1.0,1,0.6,2,1994.0,1.0,2,691,0.6,0.6,1.0,262,36,0,0,0.7348754448398577,0,8,2008,8,1.0,301500
30,56.0,4060,1.0,1.0,0.75,1.0,7,1,1.0,2,5,8,1950,1,14,2,0.0,0.5,0.5,2,0.4,0.6,0.25,0.16666666666666666,0,0,864,1,1.0,1,4,864,0,864,0,0,1,0,2,1,0.5,4,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,1.0,0,96,0,0,0.7348754448398577,0,7,2009,8,1.0,99900
80,59.0,9587,0.6666666666666666,1.0,1.0,1.0,8,2,1.0,7,7,5,2005,1,13,3,182.0,0.75,0.5,2,0.8,0.6,1.0,1.0,655,0,201,1,1.0,1,4,1166,0,1166,1,0,2,0,2,1,0.75,5,1.0,0,0.6922077922077988,2,2005.0,1.0,2,400,0.6,0.6,1.0,212,0,0,0,0.7348754448398577,0,7,2008,8,1.0,190000
20,65.0,9750,1.0,1.0,0.25,1.0,12,2,1.0,2,6,8,1969,1,6,2,0.0,0.5,0.5,1,0.8,0.6,0.25,0.8333333333333334,602,438,14,1,0.75,1,4,1054,0,1054,1,0,1,1,3,1,0.5,6,1.0,0,0.6922077922077988,2,1969.0,0.3333333333333333,2,460,0.6,0.6,1.0,180,0,0,80,0.7348754448398577,0,7,2008,8,1.0,151000
60,70.04995836802665,24682,0.0,1.0,0.5,1.0,8,6,1.0,5,6,5,1999,1,13,2,0.0,0.5,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,841,1,1.0,1,4,892,783,1675,0,0,2,1,3,1,0.5,7,1.0,1,0.6,4,1999.0,1.0,2,502,0.6,0.6,1.0,0,103,0,0,0.7348754448398577,0,6,2009,8,1.0,181000
20,80.0,9600,1.0,1.0,1.0,1.0,12,2,1.0,2,5,6,1956,3,8,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.5,504,0,546,1,0.75,1,4,1050,0,1050,0,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,2,1956.0,0.3333333333333333,1,338,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,6,2009,8,1.0,128900
50,70.04995836802665,11250,1.0,1.0,1.0,1.0,4,2,1.0,0,4,5,1989,1,14,2,0.0,0.5,0.5,1,0.6,0.6,0.75,0.16666666666666666,0,0,1104,1,1.0,1,0,1104,684,1788,1,0,1,0,5,1,0.5,8,0.7142857142857143,2,0.6,2,1957.0,0.3333333333333333,1,304,0.6,0.6,1.0,120,0,0,0,0.7348754448398577,0,11,2009,8,1.0,161500
70,60.0,13515,1.0,1.0,1.0,1.0,3,2,1.0,5,6,6,1950,2,14,2,0.0,0.5,0.5,2,0.6,0.6,0.25,0.16666666666666666,0,0,764,1,1.0,1,0,1060,764,1824,0,0,1,0,3,1,0.5,8,1.0,1,0.8,6,1940.0,0.3333333333333333,2,520,0.6,0.6,0.0,0,0,126,0,1.0,0,7,2007,8,1.0,180500
120,34.0,4060,1.0,1.0,1.0,1.0,12,2,0.25,2,6,5,1999,1,8,2,0.0,0.75,0.5,2,0.8,0.6,0.25,1.0,266,0,1139,1,1.0,1,4,1337,0,1337,1,0,2,0,2,1,0.75,5,1.0,0,0.6922077922077988,2,1998.0,1.0,2,511,0.6,0.6,1.0,144,68,0,0,0.7348754448398577,0,8,2008,0,0.75,181000
160,35.0,3735,1.0,1.0,0.0,1.0,21,2,0.25,5,7,5,1999,3,8,1,218.0,0.75,0.5,2,0.8,0.6,0.25,1.0,450,0,241,1,1.0,1,4,713,739,1452,1,0,2,1,3,1,0.75,6,1.0,0,0.6922077922077988,6,1999.0,0.3333333333333333,2,506,0.6,0.6,1.0,0,34,0,0,0.7348754448398577,0,3,2006,8,1.0,183900
190,60.0,10120,0.6666666666666666,0.6666666666666666,1.0,1.0,17,1,0.9359070464767616,4,7,4,1950,3,14,2,0.0,0.25,0.5,1,0.6,0.6,0.25,0.16666666666666666,0,0,925,1,0.5,0,1,964,925,1889,0,0,1,1,4,2,0.5,9,1.0,1,0.8,6,1960.0,0.3333333333333333,1,308,0.6,0.6,0.0,0,0,264,0,0.75,0,1,2007,8,1.0,122000
20,89.0,13214,0.6666666666666666,0.3333333333333333,1.0,1.0,23,2,1.0,2,9,5,2009,3,5,2,0.0,1.0,0.5,2,1.0,0.6,1.0,0.16666666666666666,0,0,2002,1,1.0,1,4,2018,0,2018,0,0,2,0,3,1,1.0,10,1.0,1,0.8,2,2009.0,1.0,3,746,0.6,0.6,1.0,144,76,0,0,0.7348754448398577,0,5,2010,8,1.0,378500
50,70.04995836802665,14100,0.6666666666666666,1.0,1.0,0.5,6,2,1.0,0,8,9,1997,1,12,1,632.0,0.5,0.75,1,0.6,0.6,0.5,0.5,192,0,536,1,1.0,1,4,1968,1479,3447,0,0,3,1,4,1,0.75,11,1.0,2,0.8,4,1982.0,0.3333333333333333,3,1014,0.6,0.6,1.0,314,12,0,0,0.5,0,5,2008,8,1.0,381000
50,78.0,11344,1.0,1.0,1.0,1.0,12,1,1.0,0,5,5,1958,1,8,1,180.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,460,0,414,2,0.5,1,0,874,650,1524,0,0,1,1,3,1,0.5,7,1.0,0,0.6922077922077988,2,1958.0,0.3333333333333333,1,315,0.6,0.6,1.0,0,0,0,0,0.5,0,7,2007,8,1.0,144000
20,70.04995836802665,9156,0.6666666666666666,1.0,1.0,1.0,14,4,1.0,2,6,7,1968,3,3,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.16666666666666666,0,0,1489,1,0.75,1,4,1489,0,1489,0,0,2,0,3,1,0.75,7,1.0,1,0.8,2,1968.0,0.6666666666666666,2,462,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,8,2009,8,1.0,185750
20,70.04995836802665,13526,0.6666666666666666,1.0,0.5,1.0,19,2,1.0,2,5,6,1965,3,10,1,114.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,560,375,0,1,0.5,1,4,935,0,935,1,0,1,0,3,1,0.5,5,1.0,0,0.6922077922077988,2,1965.0,0.3333333333333333,1,288,0.6,0.6,1.0,180,0,0,0,0.75,0,11,2006,8,1.0,137000
80,124.0,11512,0.6666666666666666,1.0,0.75,1.0,7,2,1.0,7,6,7,2006,1,10,1,84.0,0.5,0.5,1,0.6,0.6,0.75,0.8333333333333334,719,0,300,1,0.75,1,4,1357,0,1357,1,0,1,0,2,1,1.0,5,1.0,1,0.8,3,1959.0,0.6666666666666666,1,312,0.6,0.6,1.0,0,0,0,163,1.0,0,5,2008,8,1.0,177000
50,53.0,5362,1.0,1.0,0.75,1.0,6,2,1.0,0,5,6,2003,1,15,2,0.0,0.5,0.5,2,0.6,0.6,0.25,0.16666666666666666,0,0,661,1,1.0,1,4,661,589,1250,0,0,2,0,3,1,0.5,8,1.0,1,0.8,6,1985.0,0.3333333333333333,2,552,0.6,0.6,1.0,242,0,81,0,0.7348754448398577,0,11,2007,8,1.0,139000
90,95.0,11345,1.0,1.0,0.75,1.0,12,1,0.9359070464767616,5,5,5,1950,1,0,3,567.0,0.5,0.5,1,0.6,0.6,0.25,0.5,220,0,708,1,0.75,1,0,928,992,1920,0,0,2,0,4,2,0.5,10,1.0,0,0.6922077922077988,6,1948.0,0.3333333333333333,2,400,0.6,0.4,1.0,0,0,0,0,0.7348754448398577,0,7,2007,8,1.0,137000
60,70.04995836802665,12936,0.6666666666666666,1.0,0.5,1.0,14,2,1.0,5,6,6,1972,1,10,2,0.0,0.5,0.5,1,0.6,0.8,0.25,0.6666666666666666,593,0,130,1,0.5,1,4,735,660,1395,0,1,1,1,3,1,0.5,6,1.0,1,0.6,2,1972.0,0.3333333333333333,2,497,0.6,0.6,1.0,294,116,0,0,0.7348754448398577,0,12,2009,8,1.0,162000
80,70.04995836802665,17871,0.6666666666666666,1.0,0.5,1.0,14,2,1.0,7,6,5,1976,1,6,1,359.0,0.5,0.5,1,0.8,0.6,0.75,0.8333333333333334,528,0,1152,1,0.25,1,4,1724,0,1724,1,0,1,1,3,1,0.5,7,1.0,1,0.8,2,1967.0,0.6666666666666666,2,480,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,6,2009,8,1.0,197900
60,75.0,9473,1.0,1.0,1.0,1.0,5,2,1.0,5,8,5,2002,1,13,-1,103.68526170798899,0.75,0.5,2,0.8,0.6,0.25,1.0,804,0,324,1,1.0,1,4,1128,903,2031,1,0,2,1,3,1,0.75,7,1.0,1,0.8,2,2002.0,0.6666666666666666,2,577,0.6,0.6,1.0,0,211,0,0,0.7348754448398577,0,3,2008,8,1.0,237000
50,60.0,7500,1.0,1.0,1.0,1.0,9,2,1.0,0,4,4,1950,1,8,2,0.0,0.5,0.75,1,0.6,0.6,0.25,0.16666666666666666,0,0,698,1,0.5,1,0,698,430,1128,0,0,1,0,2,1,0.5,6,1.0,0,0.6922077922077988,6,1980.0,0.6666666666666666,2,528,0.6,0.6,1.0,30,0,164,0,0.7348754448398577,0,4,2010,0,0.75,68400
20,67.0,9808,0.6666666666666666,1.0,1.0,1.0,5,2,1.0,2,7,5,2002,1,13,1,110.0,0.75,0.5,2,0.8,0.6,0.25,1.0,788,0,785,1,1.0,1,4,1573,0,1573,1,0,2,0,3,1,0.75,6,1.0,0,0.6922077922077988,2,2002.0,0.6666666666666666,2,544,0.6,0.6,1.0,0,72,0,0,0.7348754448398577,0,3,2009,8,1.0,227000
20,50.0,8049,0.6666666666666666,1.0,0.5,1.0,23,2,1.0,2,7,5,1990,3,6,1,54.0,0.5,0.5,1,0.8,0.6,0.25,0.8333333333333334,1053,0,256,1,0.5,1,4,1339,0,1339,1,0,2,0,2,1,0.5,6,1.0,1,0.6,2,1990.0,1.0,2,484,0.8,0.8,1.0,0,58,0,90,0.7348754448398577,0,7,2006,8,1.0,180000
20,61.0,8800,0.6666666666666666,1.0,1.0,1.0,5,2,1.0,2,5,7,2008,1,6,2,0.0,0.5,0.5,1,0.8,0.6,0.5,0.3333333333333333,532,144,364,1,0.5,1,4,1040,0,1040,0,0,2,0,3,1,0.75,5,1.0,0,0.6922077922077988,6,1977.0,0.3333333333333333,2,484,0.6,0.6,1.0,0,0,0,288,0.7348754448398577,0,9,2009,8,1.0,150500
90,94.0,9400,1.0,0.0,0.75,1.0,11,2,0.9359070464767616,5,6,5,1971,4,15,2,0.0,0.5,0.5,1,0.6,0.6,0.75,0.16666666666666666,0,0,912,1,0.5,1,4,912,912,1824,0,0,2,2,4,2,0.5,8,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,1.0,128,0,0,0,0.7348754448398577,0,4,2010,8,1.0,139000
50,50.0,9638,1.0,1.0,1.0,1.0,18,1,1.0,0,6,7,1990,1,15,2,0.0,0.5,0.5,2,0.6,0.6,0.25,0.16666666666666666,0,0,804,1,1.0,1,4,1699,748,2447,0,0,2,0,4,1,0.75,10,0.7142857142857143,1,0.8,6,1969.0,0.3333333333333333,1,336,0.6,0.6,1.0,272,0,42,116,0.7348754448398577,0,3,2010,8,1.0,169000
50,50.0,6000,1.0,1.0,1.0,1.0,3,2,1.0,0,6,6,1950,1,8,2,0.0,0.5,0.25,1,0.6,0.6,0.25,0.16666666666666666,0,0,780,1,1.0,1,1,825,587,1412,0,0,1,0,4,1,0.5,6,1.0,1,0.8,6,1939.0,0.3333333333333333,1,280,0.6,0.6,1.0,45,0,0,0,0.7348754448398577,0,5,2009,8,1.0,132500
20,70.04995836802665,9790,1.0,1.0,1.0,1.0,14,1,1.0,2,6,5,1963,3,6,1,451.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,569,81,678,1,0.5,1,4,1328,0,1328,1,0,1,1,3,1,0.5,6,1.0,2,0.8,2,1963.0,0.3333333333333333,2,528,0.6,0.6,1.0,0,26,0,0,0.7348754448398577,0,6,2010,8,1.0,143000
20,70.04995836802665,36500,0.6666666666666666,0.0,1.0,0.5,4,2,1.0,2,5,5,1964,1,14,0,621.0,0.5,0.75,1,0.6,0.6,0.75,0.5,812,0,812,1,0.25,1,4,1582,0,1582,0,1,2,0,4,1,0.5,7,1.0,0,0.6922077922077988,2,1964.0,0.3333333333333333,2,390,0.6,0.6,0.0,168,198,0,0,0.7348754448398577,0,6,2006,8,1.0,190000
120,40.0,5664,0.6666666666666666,1.0,1.0,1.0,22,2,0.25,2,8,5,2000,1,5,2,0.0,0.75,0.5,2,0.8,0.6,0.25,1.0,1158,0,343,1,1.0,1,4,1659,0,1659,1,0,2,0,2,1,1.0,5,1.0,1,1.0,2,2000.0,1.0,2,499,0.6,0.6,1.0,212,59,0,0,0.7348754448398577,0,10,2009,8,1.0,278000
